datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2025-01-17|ALL|Ecuador|17|2|428.498854637146|1463|70849.37400000001|96.25|100.0||||
2025-01-17|ALL|Australia|10890|1380|4258114.116549492|6858592|348143669.9119923|92.27610203718832|99.8856379219511||||
2025-01-17|ALL|Uzbekistan|204|55|99140.3820886612|292845|14108638.324999996|65.49917855187029|100.0||||
2025-01-17|ALL|Croatia|155|7|7984.464221954346|24315|1939691.46|89.64791851195749|100.0||||
2025-01-17|ALL|Sri Lanka|429|78|203592.043841362|1082019|41189684.35000006|98.34079130613456|100.0||||
2025-01-17|ALL|Argentina|134|9|35415.27778625488|378274|2840443.6839999766|93.67469879518072|100.0||||
2025-01-17|ALL|Peru|108|0||4313||85.19572953736655|100.0||||
2025-01-17|ALL|United Kingdom(234)|3543|549|2581282.6600723267|7428164|275519146.8380012|88.65133091286955|99.99960770160214||||
2025-01-17|ALL|Oman|1636|581|1517479.8100728989|5780125|200637864.5270002|63.36217116962839|100.0||||
2025-01-17|ALL|Macau (China)|1470|369|1751936.645339012|11269009|128162472.568|94.67675893056844|100.0||||
2025-01-17|ALL|Singapore|36713|16650|59541709.65419388|87149833|5460970592.653999|91.25271899196824|99.97377912445192||||
2025-01-17|ALL|Ethiopia|1|0||8||100.0|||||
2025-01-17|ALL|Saudi Arabia|74846|42771|637371278.2956123|3966523750|104881704450.91884|84.89735447918655|99.99348261363748||||
2025-01-17|ALL|United Arab Emirates|11785|2604|21181168.32688332|42441005|2286704985.2480054|77.62860319350402|100.0||||
2025-01-17|ALL|Czech Republic|226|22|64645.01453876495|132068|12797524.996000173|90.66635843495348|100.0||||
2025-01-17|ALL|New Zealand|1300|120|584029.5213537216|8939317|48938855.39199987|98.64766190994855|100.0||||
2025-01-17|ALL|United States of America(311)|5571|748|1789783.2730445862|6543151|201356911.0069987|87.491652817167|99.99937940140164||||
2025-01-17|ALL|Papua New Guinea|563|53|136069.54279136658|1626778|16028050.614999993|99.56815562741612|100.0||||
2025-01-17|ALL|Japan(440)|37294|5854|30527627.7137146|700280443|2547330293.475995|98.40985002092408|99.92441511500309||||
2025-01-17|ALL|Tunisia|81|1|0.1815223693847656|17896|121.164|0.1809136137494346|100.0||||
2025-01-17|ALL|Tajikstan|4|0||1373||0.0|100.0||||
2025-01-17|ALL|Brunei|3429|362|2542122.028781891|5798805|232399481.20899847|54.76411807356041|100.0||||
2025-01-18|ALL|Switzerland|1062|327|3033521.682152748|28247503|366865550.7630029|84.47039175294739|99.98207528599816||||
2025-01-18|ALL|South Africa|481|48|116137.50829601288|244983|8167265.129999996|95.95355314516604|100.0||||
2025-01-18|ALL|Bosnia and Herzegovina|22|3|21199.11302947998|109211|2910804.042000006|8.999910305857027|100.0||||
2025-01-18|ALL|Germany|3944|397|3132366.578727722|18703854|315214907.13299805|97.09595337222656|100.0||||
2025-01-18|ALL|Kazakhstan (Republic of)|147|20|54153.13476085663|178202|9728635.279|94.30297555191687|100.0||||
2025-01-18|ALL|Puerto Rico|87|2|30.376808166503903|1026|2902.38|82.7906976744186|100.0||||
2025-01-18|ALL|Ethiopia|1|0||1||100.0|||||
2025-01-18|ALL|Denmark|274|52|800121.4019823074|658301|40499995.37999941|85.93934824713054|100.0||||
2025-01-18|ALL|Ecuador|30|1|6767.53554725647|9139|621889.4429999981|99.74415204678364|100.0||||
2025-01-18|ALL|Portugal|587|51|215407.5441541672|280984|26141802.68400025|80.09471055169514|100.0||||
2025-01-18|ALL|Sri Lanka|458|104|405443.7766723633|1337408|43253132.86299975|98.02106007535662|100.0||||
2025-01-18|ALL|Saudi Arabia|74983|42706|675255785.3974543|4303688374|108595718959.79674|84.90289650761311|99.97036283419872||||
2025-01-18|ALL||2433|557|3908330.0900974274|7045322|449270319.3319996|94.41168381983331|99.9996228327024||||
2025-01-18|ALL|Qatar|6564|1995|9872623.228751184|29063365|939983636.8380036|97.7554104445018|99.9998066398168||||
2025-01-18|ALL|Oman|1389|360|1714184.5262460709|9335249|184779705.353|89.25817499952166|100.0||||
2025-01-18|ALL|Malaysia|106062|25977|246174589.27870652|1680801842|24418715522.84906|93.98626188583872|99.98843280471976||||
2025-01-18|ALL|Ukraine|49|2|5.610225677490234|2659|38415.472|68.62745098039215|100.0||||
2025-01-18|ALL|Pakistan|928|91|364105.6462182999|670844|38847618.204999365|93.90833175018793|100.0||||
2025-01-18|ALL|Netherlands|4279|464|1755444.629784584|2816537|189417103.114999|92.83990596635032|100.0||||
2025-01-18|ALL|Jordan|459|35|153106.09772396088|365859|15864821.55000005|93.9611848825332|100.0||||
2025-01-18|ALL|Finland|258|34|300395.3528804779|215104|13871401.958000053|99.61446024434208|100.0||||
2025-01-18|ALL|Belarus|59|2|4151.799060821533|127722|550262.9999999976|6.014782179033188|99.93289000061009||||
2025-01-18|ALL|Argentina|136|9|59960.69008731842|171691|5405423.779000016|90.31225604996096|100.0||||
2025-01-18|ALL|Albania|38|3|5829.341108322144|11633|857775.9289999999|98.1212987543394|100.0||||
2025-01-18|ALL|Uruguay|134|6|52962.96996879578|36579|4003608.861999998|98.08663707332008|100.0||||
2025-01-18|ALL|Hongkong|13703|2441|15712201.039619446|103213844|961707956.945004|89.68838597418454|99.92316118496286||||
2025-01-18|ALL|Russia|2141|135|1821861.8080797195|5543623|172689628.73200127|97.26861646520166|99.90047325687564||||
2025-01-18|ALL|Tunisia|70|0||13116||0.201816347124117|100.0||||
2025-01-18|ALL|Slovak Republic|151|9|30037.413835525516|47430|1606991.8910000008|99.26127327758682|100.0||||
2025-01-18|ALL|Sweden|420|28|136531.9032945633|668617|8518139.959000006|39.9870622638012|100.0||||
2025-01-18|ALL|East Timor|13308|6505|17918886.91208744|12928588|1959707074.5810008|94.44591626049818|99.9992362590859||||
2025-01-18|ALL|Poland|1169|39|129798.88486671448|533538|14455113.421999875|89.27437714432295|100.0||||
2025-01-18|ALL|Egypt|4660|329|2872848.5825748444|13462133|451410188.5960044|51.18400194182187|100.0||||
2025-01-18|ALL|Chile|65|3|1011.5889797210692|3622|76565.79799999995|83.02712160979877|100.0||||
2025-01-18|ALL|United States of America(311)|6444|772|2323372.622549057|10972446|199678325.33100128|90.87629810517582|99.99915792168336||||
2025-01-18|ALL|South Korea|12152|2173|35896839.17618942|535096570|3018339573.9390388|96.09800320581397|100.0||||
2025-01-18|ALL|Ireland|190|14|17248.870929718018|30912|3872692.865999983|93.99744572158365|100.0||||
2025-01-18|ALL|Slovenia|34|6|16694.44651889801|92708|1258853.178999999|13.007481675591508|100.0||||
2025-01-18|ALL|Fiji|5|0||321||0.0|||||
2025-01-18|ALL|India (404)|4899|789|3547475.51523304|9635642|361019765.16000015|92.72546363806492|100.0||||
2025-01-18|ALL|Lithuania|37|2|14592.043027877808|8747|1284827.439999998|95.34780682321666|100.0||||
2025-01-18|ALL|Canada|1188|157|4499201.703411102|41883233|173491168.30499956|99.88422445784111|100.0||||
2025-01-18|ALL|Austria|392|67|238168.66991519928|980745|24423890.64300003|65.96193582115562|100.0||||
2025-01-18|ALL|Romania|261|16|11169.059175491331|113918|2246246.9880000004|88.01838024124066|100.0||||
2025-01-18|ALL|Malta|157|3|2028.8765811920168|22317|683133.8519999996|88.42991011665711|100.0||||
2025-01-18|ALL|Croatia|189|28|84820.9469795227|155100|12067349.605000004|94.66823425674184|100.0||||
2025-01-18|ALL|Bulgaria|100|8|2476.8102264404297|5926|237711.855|69.40222897669706|100.0||||
2025-01-18|ALL|Gambia|8|0||23783||0.0084164457349661|100.0||||
2025-01-18|ALL|Iceland|27|5|316420.1880540848|563526|19224898.548999257|2.8426874841713112|100.0||||
2025-01-18|ALL|Liechtenstein (Principality of)|4|0||4232||0.0|100.0||||
2025-01-18|ALL|Afghanistan|34|0||23137||0.1173351875190126|100.0||||
2025-01-18|ALL|Macau (China)|1431|364|1593289.018210411|8210511|118547205.39099976|93.17894285941983|100.0||||
2025-01-18|ALL|Maldives|463|32|230932.16754436493|1068660|27586183.782999787|4.755295433599319|99.9538680626592||||
2025-01-18|ALL|Tajikstan|5|1|303.0719299316406|2789|5472.585000000001|0.0358551452133381|100.0||||
2025-01-18|ALL|Belgium|563|135|759109.163230896|2405343|92718075.6919996|94.74766746974774|100.0||||
2025-01-18|ALL|Estonia|75|5|14820.430685043337|11988|608165.356|98.78587196467991|100.0||||
2025-01-18|ALL|SERBIA|181|6|3141.908724784851|391010|1744142.2019999863|0.0017902996450091|99.91448520090948||||
2025-01-18|ALL|Mexico|945|35|20788.86851787567|111659|6468605.654000003|91.28878866611107|100.0||||
2025-01-18|ALL|Laos|1453|80|214210.0399417877|1994028|14792211.412000006|97.31369492729316|99.99093985422223||||
2025-01-18|ALL|Greece|782|74|1058432.5656843183|1976487|139899410.72000113|81.23206812231457|100.0||||
2025-01-18|ALL|Taiwan (China)|25796|1559|13734183.646746635|154496819|988769265.132984|55.624645992893385|100.0||||
2025-01-18|ALL|Kenya|104|5|32673.08193016052|29548|2336024.391999993|58.26086956521739|100.0||||
2025-01-18|ALL|Moldova (Republic of)|11|0||204||59.375|100.0||||
2025-01-18|ALL|Hungary|526|52|335548.9207239151|365089|26346624.11599997|95.44495492450883|100.0||||
2025-01-18|ALL|Bahrain|299|21|21761.689861297607|700802|4294452.003|0.3644170229654886|100.0||||
2025-01-18|ALL|Nepal|80|21|85713.68740749359|426984|23612343.366000906|99.68999910144667|100.0||||
2025-01-18|ALL|Mongolia|81|4|4103.570866584778|4277|207567.49699999997|82.96672306824591|100.0||||
2025-01-18|ALL|Latvia|33|1|1104.1199169158936|22853|287522.30700000003|94.3082046624281|100.0||||
2025-01-18|ALL|Bangladesh|347|36|148749.74487686157|189022|11071173.797|95.77895164567248|100.0||||
2025-01-18|ALL|CAMBODIA|175344|2402|2579580.2512979507|12728961|325130150.5420003|79.03393324440324|99.99631797718872||||
2025-01-18|ALL|United Kingdom(234)|3599|557|2832389.4773635864|6518080|290855132.9590039|88.2329240158213|99.99819574484464||||
2025-01-18|ALL|India(405)|343|28|53437.046162605286|905747|8011967.872|97.12516139444804|100.0||||
2025-01-18|ALL|Norway|399|51|99118.17121124268|246770|9627330.732999982|19.21108365690081|100.0||||
2025-01-18|ALL|Israel|286|42|1386429.8410654068|7337860|282418284.77201426|99.45955077651712|99.99954465184214||||
2025-01-18|ALL|Kuwait|971|39|216865.20393657684|2332381|17702627.80399999|1.8656104215844245|99.98939186196692||||
2025-01-18|ALL|Lebanon|859|14|100833.18209457396|1436469|3293811.893000004|0.7864296547683062|99.83373162074858||||
2025-01-18|ALL|Papua New Guinea|615|110|249009.1231374741|3035102|33837935.456000015|99.81724914639884|100.0||||
2025-01-18|ALL|TURKS & CAICOS|2|2|0.7900218963623047|26|139.38000000000002||||||
2025-01-18|ALL|Brazil|817|37|70075.91310310364|164159|8873125.468000032|87.06341731418256|100.0||||
2025-01-18|ALL|Azerbaijan|73|5|14899.772646903992|168841|3327472.257000052|17.345479582649222|100.0||||
2025-01-18|ALL|China|33329|6500|74630196.89585114|339864219|5947985387.213021|92.96894471599346|99.99991207503898||||
2025-01-18|ALL|Italy|1662|252|4080885.541987419|9214948|317978108.1700005|98.24026369730208|99.99964871852518||||
2025-01-18|ALL|Algeria|115|11|313429.2669401169|677264|24937003.03199943|96.35160694333892|93.42091722978768||||
2025-01-18|ALL|Australia|10718|1311|2942788.4975395203|3927403|245644789.96399972|91.79469062379366|99.98638406027322||||
2025-01-18|ALL|Tanzania|137|11|22676.198080062863|36905|1528383.509999999|96.0482491673418|100.0||||
2025-01-18|ALL|Czech Republic|227|19|38789.24752807617|51557|5960555.222999957|80.10851291456518|100.0||||
2025-01-18|ALL|Iraq|385|13|6038.238984107971|117726|976379.8229999983|75.95827573205982|100.0||||
2025-01-18|ALL|Uzbekistan|294|154|197872.1375541687|1792194|23105354.35400003|88.51989967856437|100.0||||
2025-01-18|ALL|Vietnam|4081|1819|29798558.661688805|128611637|2983827341.315939|94.7742299398098|100.0||||
2025-01-18|ALL|Peru|38|0||3480||83.34655035685964|100.0||||
2025-01-18|ALL|Singapore|39073|16013|62706595.82588482|88948107|5616096919.312943|93.14049224212135|99.93927116426356||||
2025-01-18|ALL|United States of America(310)|8320|895|3723980.1582517615|4212929|277025416.178002|94.93662339532958|99.99392694110144||||
2025-01-18|ALL|Brunei|3532|376|2819974.0410060883|7097677|241432113.75400105|50.75926037827059|99.97386710521867||||
2025-01-18|ALL|United Arab Emirates|11734|2532|22850349.58793068|43992613|2180913240.3849816|69.46113079166942|99.99962503658824||||
2025-01-18|ALL|Turkey|6057|2489|42733888.9608984|144240830|5640616710.6329365|56.265633116125024|99.934621898896||||
2025-01-18|ALL|Thailand|54649|6225|57764081.58634281|383047812|5190076197.927975|97.10444592111506|99.94550298091336||||
2025-01-18|ALL|Spain|1804|194|753040.8812389374|722375|65839491.73299997|92.46975055845122|100.0||||
2025-01-18|ALL|Philippines|4292|772|6193125.448101044|68013676|491949375.1630013|94.64702986884429|100.0||||
2025-01-18|ALL|New Zealand|1360|124|1013640.0364255904|5128314|69543904.23500143|98.29274286294697|100.0||||
2025-01-18|ALL|Luxembourg|80|25|130238.08043575288|120274|10651318.710000005|98.09851134792156|100.0||||
2025-01-18|ALL|Morocco|353|62|738442.2615413666|6528644|91104020.1149994|86.99865169159256|100.0||||
2025-01-18|ALL|Japan(440)|37276|5843|29533559.8248148|698224926|2470691003.4570007|98.37261351372103|99.93737404303523||||
2025-01-19|ALL|Bahrain|337|34|51809.3545627594|864310|6997255.603000005|1.0291394627729675|100.0||||
2025-01-19|ALL|Austria|369|48|221960.40843391416|1766347|17905922.157000016|79.29028423100057|100.0||||
2025-01-19|ALL|Hungary|474|37|17708.717239379883|50752|1867263.2010000036|91.58475519287836|100.0||||
2025-01-19|ALL|Greece|766|75|3909781.895514488|6231379|347342062.0449926|89.46812182043742|100.0||||
2025-01-19|ALL|Luxembourg|41|8|3623.523944854736|3433|289021.362|46.52455977757183|100.0||||
2025-01-19|ALL|Iraq|369|9|4227.959190368652|69045|1199505.6329999997|70.63009636767976|100.0||||
2025-01-19|ALL|Croatia|191|30|157082.63529014587|319293|14722107.093000028|92.09222278270674|100.0||||
2025-01-19|ALL|South Africa|489|69|1655496.8354349136|2225965|92558951.9160008|97.9907874533889|100.0||||
2025-01-19|ALL|Peru|37|1|0.0273971557617187|3632|60.755|88.08948004836759|100.0||||
2025-01-19|ALL|China|32787|6001|73415074.54229164|347297915|5934614439.92108|92.28140017935408|99.9984617156476||||
2025-01-19|ALL|Russia|2185|207|2365857.186700821|4835791|236563501.3619996|96.43474503025064|100.0||||
2025-01-19|ALL|Brazil|930|41|137214.52624320984|248125|10401246.24899998|92.93517203233228|100.0||||
2025-01-19|ALL|Ukraine|48|2|10.44499683380127|3747|67478.94300000004|58.4717607973422|100.0||||
2025-01-19|ALL|Fiji|9|0||502||0.0|100.0||||
2025-01-19|ALL|India(405)|344|29|194924.96400642395|2379875|23915628.26299992|98.45784721331891|100.0||||
2025-01-19|ALL|Latvia|28|2|230.66448497772217|845|35669.538|67.61904761904762|100.0||||
2025-01-19|ALL|Romania|263|16|15195.976314544678|80841|2790871.171999998|84.84216381588097|100.0||||
2025-01-19|ALL|Slovenia|28|2|14.488788604736328|22218|4187.748|0.3807796917497734|100.0||||
2025-01-19|ALL||2408|543|4359961.785711288|13281496|472191302.43799496|95.23714619661531|100.0||||
2025-01-19|ALL|Saudi Arabia|77075|44477|675118582.3107901|4580125439|104725940380.4502|92.18927838147624|99.9852829527785||||
2025-01-19|ALL|New Caledonia|13|0||8877||0.0112650670271488|100.0||||
2025-01-19|ALL|Brunei|3097|378|3242603.6266794205|5689087|253489211.1060025|57.28909418413565|100.0||||
2025-01-19|ALL|Taiwan (China)|25169|1441|10202556.566345217|48610618|700338658.8709996|51.61178355484155|99.9970011879909||||
2025-01-19|ALL|Israel|292|50|1782973.9415893557|5945710|260434921.46099827|99.65451651721597|100.0||||
2025-01-19|ALL|Afghanistan|32|0||23441||0.0813460632786744|100.0||||
2025-01-19|ALL|Kuwait|953|27|178290.22040748596|4902550|21450096.552999925|2.30441075842026|99.99020532774728||||
2025-01-19|ALL|Mexico|494|17|10512.326990127563|35670|2548232.4460000037|88.49677638276214|100.0||||
2025-01-19|ALL|Switzerland|1045|293|2733021.395848274|16058300|254949756.32200056|74.70311956738612|99.99225592360057||||
2025-01-19|ALL|Malta|177|7|57795.5537853241|269747|9071067.793000188|73.70850123398263|100.0||||
2025-01-19|ALL|Kazakhstan (Republic of)|149|18|64536.172766685486|585100|8551787.068000011|85.78359306086445|100.0||||
2025-01-19|ALL|United Kingdom(234)|3441|566|2979768.5189123154|9820070|322785009.6110031|88.9519270031724|99.99751122393565||||
2025-01-19|ALL|Thailand|56684|6170|53733651.57272339|258959487|4262518934.723996|91.371626876512|99.99420618683769||||
2025-01-19|ALL|Puerto Rico|138|5|1.6490802764892578|3851|5026.237|86.93633952254642|100.0||||
2025-01-19|ALL|Chile|137|4|179004.96839904785|17102|4467094.448000006|93.02832244008714|100.0||||
2025-01-19|ALL|Bulgaria|99|11|9816.862419128418|9766|773005.9979999999|91.17563336179904|100.0||||
2025-01-19|ALL|Czech Republic|208|20|64521.76976585388|107756|6157282.250000015|96.0763445437775|100.0||||
2025-01-19|ALL|Hongkong|13629|2366|12227589.075238228|108748542|859517382.9640009|84.69370864006487|99.99533785908925||||
2025-01-19|ALL|Germany|3981|382|2058682.22062397|13886044|205490392.48000532|96.24958763619662|100.0||||
2025-01-19|ALL|Iceland|41|12|49720.19468402863|122875|2167873.9459999828|2.7762187025147504|100.0||||
2025-01-19|ALL|Papua New Guinea|517|30|60626.61532306671|549856|7045198.928000002|98.39152050712552|100.0||||
2025-01-19|ALL|Morocco|335|43|1090797.4183158877|1643133|108840746.19799943|87.97411939076403|100.0||||
2025-01-19|ALL|Uruguay|79|3|9565.828590393066|6810|966805.0329999996|94.77685950413225|100.0||||
2025-01-19|ALL|United Arab Emirates|11797|2666|29198855.924775124|51859816|2426096658.816998|57.42755139335448|100.0||||
2025-01-19|ALL|Portugal|546|52|178492.16235637665|367569|16259193.97500006|82.19066852657659|100.0||||
2025-01-19|ALL|Argentina|121|11|75077.95607089996|428802|5260741.904000004|95.34195933456562|100.0||||
2025-01-19|ALL|Tajikstan|7|0||4811||0.0415800415800415|100.0||||
2025-01-19|ALL|Bosnia and Herzegovina|23|3|7341.541436195373|71205|330816.42000000086|0.0014098605647901|100.0||||
2025-01-19|ALL|Canada|1136|137|2092829.2947807312|1016330|98690175.8699996|95.92698431212456|100.0||||
2025-01-19|ALL|Norway|399|51|186948.8671512604|255193|11035217.849|19.636634299827453|99.9611625347919||||
2025-01-19|ALL|Singapore|38555|15763|59706107.60875988|74624889|4798398877.551994|92.25308705205298|99.99182253483418||||
2025-01-19|ALL|United States of America(310)|8526|823|3301821.0153369904|3938162|223043315.49300027|97.36117503526916|99.98931639038535||||
2025-01-19|ALL|Spain|1758|188|1088654.951136589|769009|64732470.19599966|90.0602087365892|100.0||||
2025-01-19|ALL|Kenya|95|5|7793.412781715393|11108|527860.2119999995|84.02927249246663|100.0||||
2025-01-19|ALL|Finland|267|46|138546.1138086319|177486|10814614.880000005|85.54537885095753|100.0||||
2025-01-19|ALL|Denmark|280|52|472226.491353035|348095|23011829.643999964|82.32258976533787|100.0||||
2025-01-19|ALL|East Timor|10609|4084|12917637.452477455|9515334|1276411438.2970004|92.0802294858916|99.94259965337956||||
2025-01-19|ALL|Italy|1801|301|4583203.7799425125|10356476|440115475.7879973|97.73633697763196|100.0||||
2025-01-19|ALL|Pakistan|930|91|316134.75387763977|857667|37904939.74400032|95.4716872911857|100.0||||
2025-01-19|ALL|Estonia|83|12|79041.49942779541|92469|12271423.81000008|99.69365708941989|100.0||||
2025-01-19|ALL|Poland|1093|33|182958.9678583145|654274|17753956.28699974|78.44530515763392|100.0||||
2025-01-19|ALL|Maldives|472|36|173330.0018787384|1263664|26487357.750999767|9.82008349504647|100.0||||
2025-01-19|ALL|Turkey|6386|2643|53569641.138920784|181939584|6831817937.568087|61.34930672997201|99.99994362908932||||
2025-01-19|ALL|Netherlands|4302|482|1548951.352484703|2410928|165265631.83699954|94.2580723116552|100.0||||
2025-01-19|ALL|Liechtenstein (Principality of)|8|1|37.74559211730957|1903|2752.227|1.116427432216906|100.0||||
2025-01-19|ALL|Vietnam|4080|1745|29574385.675214767|131567927|2792210142.050003|93.0308861625138|100.0||||
2025-01-19|ALL|Australia|10653|1253|3208968.901567459|3246313|250225958.3030013|89.90693530848671|99.99535859495388||||
2025-01-19|ALL|Belarus|52|1|80.95618915557861|83966|1999.446|0.2213289306821716|99.94932860400304||||
2025-01-19|ALL|Ireland|209|32|361526.2434186936|2179248|43325084.50400061|95.82598171982528|100.0||||
2025-01-19|ALL|Uzbekistan|230|67|223319.74755191803|1318830|33447657.87300016|78.864746173762|100.0||||
2025-01-19|ALL|Slovak Republic|140|11|20380.65701007843|21311|1689362.1370000024|96.24470018170804|100.0||||
2025-01-19|ALL|Sweden|456|35|544225.7960977554|1263187|28187283.778999083|61.190893169877405|100.0||||
2025-01-19|ALL|Gambia|7|1|167.15745639801025|27089|11265.475000000011|0.0036975411351451|100.0||||
2025-01-19|ALL|Lebanon|803|64|608544.1875457764|5935985|104119533.1669994|0.3617148402242496|99.99841939034448||||
2025-01-19|ALL|Mongolia|76|2|129.10649394989014|2462|64669.04799999999|77.78810408921933|100.0||||
2025-01-19|ALL|Philippines|4213|763|6007010.954384804|53336691|445844079.2580011|93.46593373342074|100.0||||
2025-01-19|ALL|Jordan|494|54|153714.6098794937|665368|21717961.993999973|82.39820784239957|99.96595809062713||||
2025-01-19|ALL|Laos|1426|76|275814.05463409424|743305|19324433.29|93.56533272831986|100.0||||
2025-01-19|ALL|Albania|24|4|2877.205318450928|8481|482367.66800000006|97.8250809810273|100.0||||
2025-01-19|ALL|Belgium|577|126|657568.5469388962|1187289|61185092.41300036|96.79995147502912|100.0||||
2025-01-19|ALL|Ethiopia|1|0||1||100.0|||||
2025-01-19|ALL|Tunisia|63|0||11042||0.2161654135338346|100.0||||
2025-01-19|ALL|United States of America(311)|6805|743|2379387.154642105|23227391|189354562.56400025|93.4074821336292|99.99780483645188||||
2025-01-19|ALL|Algeria|119|14|228045.9910364151|928074|51972747.13399706|95.93288953729916|100.0||||
2025-01-19|ALL|Egypt|4722|373|4405525.83821106|16308133|496964868.02300334|42.35604905175735|100.0||||
2025-01-19|ALL|SERBIA|177|2|1040.203477859497|268729|191127.45399999988|0.0052100390008633|99.98617065412806||||
2025-01-19|ALL|Tanzania|145|15|52762.67760848999|63364|6281541.801999998|96.2005035477226|100.0||||
2025-01-19|ALL|Macau (China)|1389|302|1198067.9338502884|5786617|98438205.14799976|91.056135250493|99.98910452843036||||
2025-01-19|ALL|Nepal|74|18|97674.612118721|333539|14748361.053000009|99.84778579596988|100.0||||
2025-01-19|ALL|Malaysia|104118|25853|225595588.440156|1400572710|20425657771.51898|94.37003972351988|99.99520766771872||||
2025-01-19|ALL|Azerbaijan|79|11|32523.012868881226|153269|1884575.702999997|59.33854396177841|100.0||||
2025-01-19|ALL|Qatar|6388|1909|9528696.5618515|41472211|945668756.7010006|98.49794791742568|100.0||||
2025-01-19|ALL|Bangladesh|352|37|123497.06675624847|159406|8576282.700000007|97.39428621352435|100.0||||
2025-01-19|ALL|Sri Lanka|493|120|258262.39702415463|951783|30161719.58300002|98.31906419544016|100.0||||
2025-01-19|ALL|India (404)|4861|810|2620614.959874153|4565494|258869761.50400004|90.17324030950388|99.99453932369524||||
2025-01-19|ALL|Moldova (Republic of)|11|0||227||46.42857142857143|100.0||||
2025-01-19|ALL|Ecuador|35|0||1042||98.79518072289156|100.0||||
2025-01-19|ALL|Lithuania|25|1|4049.2847185134888|1055|248941.17600000004|75.27472527472527|100.0||||
2025-01-19|ALL|CAMBODIA|172056|2381|4170572.889908791|23666720|442597173.6529948|81.68289797137146|99.9982641243048||||
2025-01-19|ALL|South Korea|12129|2330|34038000.94239521|487571008|2887215332.42|95.97968251012428|99.99957636244572||||
2025-01-19|ALL|New Zealand|1356|127|915535.4634819032|2836521|63742487.11899937|96.16049238894068|100.0||||
2025-01-19|ALL|Japan(440)|37156|5691|27860798.15320015|725575199|2389724684.925988|98.42554092837754|99.96089659664617||||
2025-01-19|ALL|Oman|1554|508|2131814.784099579|10394246|237571913.2689994|87.5154078755782|100.0||||
2025-01-20|ALL|Thailand|55245|5636|52198714.75484657|246487352|4032476903.3159866|90.5555192461261|99.99497639797426||||
2025-01-20|ALL|Romania|278|27|134056.96465969086|354504|15564965.524000073|95.77019977999362|100.0||||
2025-01-20|ALL|Tajikstan|5|0||7212||0.0|100.0||||
2025-01-20|ALL|Finland|299|65|411355.1833744049|1024817|29121972.281999927|96.80064922665647|100.0||||
2025-01-20|ALL|Taiwan (China)|25258|1365|12525431.133324623|54451287|991125743.437006|66.46032904875166|100.0||||
2025-01-20|ALL|United Arab Emirates|11915|2817|21789452.4029541|46380100|2247810832.716991|78.29642612736177|99.98681583113088||||
2025-01-20|ALL|Sweden|481|46|149493.6113948822|364564|19289258.99100005|23.607354993269865|100.0||||
2025-01-20|ALL|Greece|829|101|2888188.514046669|3869818|319957502.4749934|85.10029794373757|100.0||||
2025-01-20|ALL|Liechtenstein (Principality of)|40|14|106140.51719379424|240707|8687127.226999873|72.83745448386824|100.0||||
2025-01-20|ALL|Austria|410|74|276117.5752296448|1971157|28673763.264999963|80.19570644033949|100.0||||
2025-01-20|ALL|Mexico|616|16|40728.29107952118|281828|5639901.887999993|79.04537943307487|100.0||||
2025-01-20|ALL|Italy|1898|342|5314377.493355751|14006751|537358161.2319931|96.51525582175164|99.99988542483612||||
2025-01-20|ALL|Philippines|4234|761|4891482.826535225|56575529|434345300.05299735|92.84987147194276|100.0||||
2025-01-20|ALL|Ecuador|36|1|0.6489286422729492|1749|538.431|98.23529411764706|100.0||||
2025-01-20|ALL|Singapore|37850|15429|51958137.40636158|75330702|5008024571.87902|92.42296106037544|99.90417576617423||||
2025-01-20|ALL|Norway|423|55|143368.9417667389|366489|21696366.12499997|22.937870038459028|100.0||||
2025-01-20|ALL|China|34472|6256|56440033.74254322|298718993|4822217353.604918|93.52649597673506|99.98516053434696||||
2025-01-20|ALL|Brazil|796|45|132632.95950698853|897751|10698397.451000024|96.4099074769043|100.0||||
2025-01-20|ALL|Pakistan|956|90|231725.7451648712|1115301|48081035.13100056|95.59975452177652|100.0||||
2025-01-20|ALL|Iceland|52|17|136934.9814901352|599457|33233915.83199933|45.74361695614017|100.0||||
2025-01-20|ALL|Turkey|6699|2894|55137776.53166199|173541428|6511095851.265055|52.6839523165652|99.97984540832412||||
2025-01-20|ALL|United States of America(310)|8324|877|3211775.0531482697|3628462|230195627.25799996|94.83837655048096|99.9973385723134||||
2025-01-20|ALL|Brunei|2882|261|2277948.67855072|4926467|199144949.3309989|68.63321062302504|100.0||||
2025-01-20|ALL|Kuwait|993|33|191824.6675863266|5711433|15876133.664999906|4.106546547057964|99.99775787895348||||
2025-01-20|ALL|Hungary|497|33|12296.366236686708|43655|2449489.885000007|85.03834534046014|100.0||||
2025-01-20|ALL|Ukraine|56|3|2983.4480590820312|3285|294937.17800000013|87.53521126760563|100.0||||
2025-01-20|ALL|Bulgaria|96|10|5604.298244476318|7250|625349.6790000002|87.86726581403389|100.0||||
2025-01-20|ALL|Nepal|83|23|51478.1528968811|174916|8401325.103|96.77725439696364|100.0||||
